path,label
..\..\1. Data\data2\cats_and_dogs\dogs\dog.107.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1070.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1071.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1072.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1073.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1074.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1075.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1076.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1077.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1078.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1079.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.108.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1080.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1081.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1082.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1083.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1084.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1085.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1086.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1087.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1088.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1089.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.109.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1090.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1091.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1092.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1093.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1094.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1095.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1096.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1097.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1098.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1099.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.11.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.110.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1100.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1101.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1102.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1103.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1104.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1105.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1106.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1107.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1108.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1109.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.111.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1110.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1111.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1112.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1113.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1114.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1115.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1116.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1117.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1118.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1119.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.112.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1120.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1121.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1122.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1123.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1124.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1125.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1126.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1127.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1128.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1129.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.113.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1130.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1131.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1132.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1133.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1134.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1135.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1136.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1137.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1138.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1139.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.114.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1140.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1141.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1142.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1143.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1144.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1145.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1146.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1147.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1148.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1149.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.115.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1150.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1151.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1152.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1153.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1154.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1155.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1156.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1157.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1158.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1159.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.116.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1160.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1161.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1162.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1163.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1164.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1165.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1166.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1167.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1168.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1169.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.117.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1170.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1171.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1172.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1173.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1174.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1175.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1176.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1177.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1178.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1179.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.118.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1180.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1181.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1182.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1183.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1184.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1185.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1186.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1187.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1188.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1189.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.119.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1190.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1191.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1192.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1193.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1194.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1195.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1196.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1197.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1198.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1199.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.12.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.120.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1200.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1201.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1202.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1203.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1204.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1205.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1206.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1207.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1208.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1209.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.121.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1210.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1211.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1212.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1213.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1214.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1215.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1216.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1217.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1218.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1219.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.122.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1220.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1221.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1222.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1223.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1224.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1225.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1226.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1227.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1228.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1229.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.123.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1230.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1231.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1232.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1233.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1234.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1235.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1236.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1237.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1238.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1239.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.124.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1240.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1241.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1242.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1243.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1244.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1245.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1246.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1247.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1248.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1249.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.125.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1250.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1251.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1252.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1253.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1254.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1255.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1256.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1257.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1258.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1259.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.126.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1260.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1261.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1262.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1263.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1264.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1265.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1266.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1267.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1268.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1269.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.127.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1270.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1271.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1272.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1273.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1274.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1275.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1276.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1277.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1278.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1279.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.128.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1280.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1281.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1282.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1283.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1284.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1285.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1286.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1287.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1288.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1289.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.129.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1290.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1291.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1292.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1293.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1294.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1295.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1296.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1297.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1298.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1299.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.13.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.130.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1300.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1301.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1302.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1303.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1304.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1305.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1306.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1307.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1308.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1309.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.131.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1310.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1311.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1312.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1313.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1314.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1315.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1316.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1317.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1318.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1319.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.132.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1320.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1321.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1322.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1323.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1324.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1325.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1326.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1327.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1328.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1329.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.133.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1330.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1331.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1332.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1333.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1334.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1335.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1336.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1337.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1338.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1339.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.134.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1340.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1341.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1342.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1343.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1344.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1345.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1346.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1347.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1348.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1349.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.135.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1350.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1351.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1352.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1353.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1354.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1355.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1356.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1357.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1358.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1359.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.136.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1360.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1361.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1362.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1363.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1364.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1365.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1366.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1367.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1368.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1369.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.137.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1370.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1371.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1372.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1373.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1374.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1375.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1376.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1377.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1378.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1379.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.138.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1380.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1381.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1382.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1383.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1384.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1385.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1386.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1387.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1388.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1389.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.139.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1390.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1391.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.1392.jpg,dogs
